category,run_id,algorithm,seed,training_filter,checkpoint_label,checkpoint_transitions,evaluation_filter,subset,episodes,successes,mean_hold_final,mean_hold_longest,hold_2s_count,top_reached_count,mean_first_hold_start,mean_return,exceeds_024_episodes,exceeds_024_resolved_episodes,position_limit_events,refusals,interventions,accepted_decisions,intervention_fraction,intervention_abs_sum,intervention_abs_max,max_abs_position_interval,source,source_sha256,verification,stage,variant,mean_duration,boundary_failure_rate,max_abs_velocity,max_abs_applied_acceleration,max_abs_requested_acceleration,boundary_episodes,physical_position_excess_resolved,physical_velocity_excess_resolved,physical_acceleration_excess_resolved,mean_requested_mean,mean_requested_rms,mean_applied_mean,mean_applied_rms,mean_requested_applied_abs_mean,mean_requested_near_saturation_fraction,mean_applied_near_saturation_fraction
external,evaluate_train_DDPG_on_seed0,DDPG,0,on,best,90000,off,validation,20,0,0.0,0.0,0,0,,-4.678749664966251,20,20,20,0,0,0,,0.0,0.0,0.25000000000000017,main-session/queue/jobs/evaluate_train_DDPG_on_seed0/best_off/report.json,edd97308b62dda37357caed6264ac0be33a1e6af0f190160b2a6550ce9f0bc4c,raw_log_recomputed,baseline,ddpg_on_baseline,0.34901906549406125,1.0,1.4607790252804473,3.9999992847442627,3.9999992847442627,,,,,,,,,,,
external,evaluate_train_DDPG_on_seed0,DDPG,0,on,best,90000,off,named,3,0,0.0,0.0,0,0,,-4.660405834242298,3,3,3,0,0,0,,0.0,0.0,0.2500000000000001,main-session/queue/jobs/evaluate_train_DDPG_on_seed0/best_off/report.json,edd97308b62dda37357caed6264ac0be33a1e6af0f190160b2a6550ce9f0bc4c,raw_log_recomputed,baseline,ddpg_on_baseline,0.3537301628003687,1.0,1.4141033254207613,3.999998092651367,3.999998092651367,,,,,,,,,,,
external,evaluate_train_DDPG_on_seed0,DDPG,0,on,best,90000,off,all,23,0,0.0,0.0,0,0,,-4.676356991393561,23,23,23,0,0,0,,0.0,0.0,0.25000000000000017,main-session/queue/jobs/evaluate_train_DDPG_on_seed0/best_off/report.json,edd97308b62dda37357caed6264ac0be33a1e6af0f190160b2a6550ce9f0bc4c,raw_log_recomputed,baseline,ddpg_on_baseline,0.34963355644705785,1.0,1.4607790252804473,3.9999992847442627,3.9999992847442627,,,,,,,,,,,
external,evaluate_train_DDPG_on_seed0,DDPG,0,on,best,90000,on,validation,20,20,7.0155,7.0155,20,20,2.9844999999999997,713.6122931877137,0,0,0,0,1457,20000,0.07285,6514.417118507108,7.999999045754597,0.2399989999999999,main-session/queue/jobs/evaluate_train_DDPG_on_seed0/best_on/report.json,a51af733ca2c561d1cba770d07d49983d0496d359b6242d31789a0cdac21b6fc,raw_log_recomputed,baseline,ddpg_on_baseline,10.0,0.0,1.3852844248707115,4.0,4.0,,,,,,,,,,,
external,evaluate_train_DDPG_on_seed0,DDPG,0,on,best,90000,on,named,3,3,7.076666666666667,7.076666666666667,3,3,2.9233333333333333,713.510935577454,0,0,0,0,218,3000,0.07266666666666667,979.5014467150788,7.999998568799673,0.2399989999999935,main-session/queue/jobs/evaluate_train_DDPG_on_seed0/best_on/report.json,a51af733ca2c561d1cba770d07d49983d0496d359b6242d31789a0cdac21b6fc,raw_log_recomputed,baseline,ddpg_on_baseline,10.0,0.0,1.3721919141599839,4.0,4.0,,,,,,,,,,,
external,evaluate_train_DDPG_on_seed0,DDPG,0,on,best,90000,on,all,23,23,7.023478260869565,7.023478260869565,23,23,2.976521739130435,713.5990726298538,0,0,0,0,1675,23000,0.07282608695652174,7493.918565222187,7.999999045754597,0.2399989999999999,main-session/queue/jobs/evaluate_train_DDPG_on_seed0/best_on/report.json,a51af733ca2c561d1cba770d07d49983d0496d359b6242d31789a0cdac21b6fc,raw_log_recomputed,baseline,ddpg_on_baseline,10.0,0.0,1.3852844248707115,4.0,4.0,,,,,,,,,,,
external,evaluate_train_DDPG_on_seed0,DDPG,0,on,last,100000,off,validation,20,0,0.0,0.0,0,0,,-4.560429394366681,20,20,20,0,0,0,,0.0,0.0,0.2500000000000002,main-session/queue/jobs/evaluate_train_DDPG_on_seed0/last_off/report.json,7a3611ea1a4297d1adff6fcc6ad41a55a02d8edbc652650a536211de8e728fc8,raw_log_recomputed,baseline,ddpg_on_baseline,0.35969879024564366,1.0,1.3080692976674069,3.999995708465576,3.999995708465576,,,,,,,,,,,
external,evaluate_train_DDPG_on_seed0,DDPG,0,on,last,100000,off,named,3,0,0.0,0.0,0,0,,-4.555199836913035,3,3,3,0,0,0,,0.0,0.0,0.25000000000000006,main-session/queue/jobs/evaluate_train_DDPG_on_seed0/last_off/report.json,7a3611ea1a4297d1adff6fcc6ad41a55a02d8edbc652650a536211de8e728fc8,raw_log_recomputed,baseline,ddpg_on_baseline,0.36271681833804287,1.0,1.224367012977603,3.9999935626983643,3.9999935626983643,,,,,,,,,,,
external,evaluate_train_DDPG_on_seed0,DDPG,0,on,last,100000,off,all,23,0,0.0,0.0,0,0,,-4.559747278177074,23,23,23,0,0,0,,0.0,0.0,0.2500000000000002,main-session/queue/jobs/evaluate_train_DDPG_on_seed0/last_off/report.json,7a3611ea1a4297d1adff6fcc6ad41a55a02d8edbc652650a536211de8e728fc8,raw_log_recomputed,baseline,ddpg_on_baseline,0.3600924460837827,1.0,1.3080692976674069,3.999995708465576,3.999995708465576,,,,,,,,,,,
external,evaluate_train_DDPG_on_seed0,DDPG,0,on,last,100000,on,validation,20,20,5.6815,5.6815,20,20,4.3185,680.6789044977043,0,0,0,0,1505,20000,0.07525,4938.120336820314,7.999999999705941,0.23999899999999907,main-session/queue/jobs/evaluate_train_DDPG_on_seed0/last_on/report.json,838d82ea0a0aea651bae8a18e900ef96dd887d1fd70d5ff3c0b77da4596359a1,raw_log_recomputed,baseline,ddpg_on_baseline,10.0,0.0,1.3855534384632622,4.0,4.0,,,,,,,,,,,
external,evaluate_train_DDPG_on_seed0,DDPG,0,on,last,100000,on,named,3,3,5.919999999999999,5.919999999999999,3,3,4.08,680.6380309072659,0,0,0,0,228,3000,0.076,743.0823466133717,7.999999999704544,0.23999899999999585,main-session/queue/jobs/evaluate_train_DDPG_on_seed0/last_on/report.json,838d82ea0a0aea651bae8a18e900ef96dd887d1fd70d5ff3c0b77da4596359a1,raw_log_recomputed,baseline,ddpg_on_baseline,10.0,0.0,1.3729286008170973,4.0,4.0,,,,,,,,,,,
external,evaluate_train_DDPG_on_seed0,DDPG,0,on,last,100000,on,all,23,23,5.7126086956521736,5.7126086956521736,23,23,4.2873913043478264,680.673573159821,0,0,0,0,1733,23000,0.07534782608695652,5681.202683433686,7.999999999705941,0.23999899999999907,main-session/queue/jobs/evaluate_train_DDPG_on_seed0/last_on/report.json,838d82ea0a0aea651bae8a18e900ef96dd887d1fd70d5ff3c0b77da4596359a1,raw_log_recomputed,baseline,ddpg_on_baseline,10.0,0.0,1.3855534384632622,4.0,4.0,,,,,,,,,,,
external,evaluate_train_DDPG_on_seed1,DDPG,1,on,best,100000,off,validation,20,0,0.0,0.0,0,0,,-4.678925507638107,20,20,20,0,0,0,,0.0,0.0,0.2500000000000002,main-session/queue/jobs/evaluate_train_DDPG_on_seed1/best_off/report.json,ac5300829c42b1f15b64b8de29b1b87dec74c866c8f0fe1056f23c06bb2babd0,raw_log_recomputed,baseline,ddpg_on_baseline,0.34878276812114967,1.0,1.460834557168834,4.0,4.0,,,,,,,,,,,
external,evaluate_train_DDPG_on_seed1,DDPG,1,on,best,100000,off,named,3,0,0.0,0.0,0,0,,-4.660527665626464,3,3,3,0,0,0,,0.0,0.0,0.25000000000000006,main-session/queue/jobs/evaluate_train_DDPG_on_seed1/best_off/report.json,ac5300829c42b1f15b64b8de29b1b87dec74c866c8f0fe1056f23c06bb2babd0,raw_log_recomputed,baseline,ddpg_on_baseline,0.3535545315668425,1.0,1.4142135077866758,4.0,4.0,,,,,,,,,,,
external,evaluate_train_DDPG_on_seed1,DDPG,1,on,best,100000,off,all,23,0,0.0,0.0,0,0,,-4.676525789114849,23,23,23,0,0,0,,0.0,0.0,0.2500000000000002,main-session/queue/jobs/evaluate_train_DDPG_on_seed1/best_off/report.json,ac5300829c42b1f15b64b8de29b1b87dec74c866c8f0fe1056f23c06bb2babd0,raw_log_recomputed,baseline,ddpg_on_baseline,0.34940517204884874,1.0,1.460834557168834,4.0,4.0,,,,,,,,,,,
external,evaluate_train_DDPG_on_seed1,DDPG,1,on,best,100000,on,validation,20,0,0.0,0.0,0,20,,86.50584814776555,0,0,0,0,3694,20000,0.1847,14732.76744941956,7.999999999592042,0.23999899999999996,main-session/queue/jobs/evaluate_train_DDPG_on_seed1/best_on/report.json,29d852d2556a14d48f57a20bfc7168e4c75cb3276ea80e04c2fb7dfc33e5b4ae,raw_log_recomputed,baseline,ddpg_on_baseline,10.0,0.0,1.3538566400037828,4.0,4.0,,,,,,,,,,,
external,evaluate_train_DDPG_on_seed1,DDPG,1,on,best,100000,on,named,3,0,0.0,0.0,0,3,,89.49318916070642,0,0,0,0,586,3000,0.19533333333333333,2328.763894515343,7.999999999574463,0.23999899999999738,main-session/queue/jobs/evaluate_train_DDPG_on_seed1/best_on/report.json,29d852d2556a14d48f57a20bfc7168e4c75cb3276ea80e04c2fb7dfc33e5b4ae,raw_log_recomputed,baseline,ddpg_on_baseline,10.0,0.0,1.3385590138309027,4.0,4.0,,,,,,,,,,,
external,evaluate_train_DDPG_on_seed1,DDPG,1,on,best,100000,on,all,23,0,0.0,0.0,0,23,,86.89550132336653,0,0,0,0,4280,23000,0.18608695652173912,17061.5313439349,7.999999999592042,0.23999899999999996,main-session/queue/jobs/evaluate_train_DDPG_on_seed1/best_on/report.json,29d852d2556a14d48f57a20bfc7168e4c75cb3276ea80e04c2fb7dfc33e5b4ae,raw_log_recomputed,baseline,ddpg_on_baseline,10.0,0.0,1.3538566400037828,4.0,4.0,,,,,,,,,,,
external,evaluate_train_DDPG_on_seed1,DDPG,1,on,last,100000,off,validation,20,0,0.0,0.0,0,0,,-4.678925507638107,20,20,20,0,0,0,,0.0,0.0,0.2500000000000002,main-session/queue/jobs/evaluate_train_DDPG_on_seed1/last_off/report.json,d7f9b502e29985997670381e91cb0efa7ead0dde68d3acd89da7d99cf9b25be2,raw_log_recomputed,baseline,ddpg_on_baseline,0.34878276812114967,1.0,1.460834557168834,4.0,4.0,,,,,,,,,,,
external,evaluate_train_DDPG_on_seed1,DDPG,1,on,last,100000,off,named,3,0,0.0,0.0,0,0,,-4.660527665626464,3,3,3,0,0,0,,0.0,0.0,0.25000000000000006,main-session/queue/jobs/evaluate_train_DDPG_on_seed1/last_off/report.json,d7f9b502e29985997670381e91cb0efa7ead0dde68d3acd89da7d99cf9b25be2,raw_log_recomputed,baseline,ddpg_on_baseline,0.3535545315668425,1.0,1.4142135077866758,4.0,4.0,,,,,,,,,,,
external,evaluate_train_DDPG_on_seed1,DDPG,1,on,last,100000,off,all,23,0,0.0,0.0,0,0,,-4.676525789114849,23,23,23,0,0,0,,0.0,0.0,0.2500000000000002,main-session/queue/jobs/evaluate_train_DDPG_on_seed1/last_off/report.json,d7f9b502e29985997670381e91cb0efa7ead0dde68d3acd89da7d99cf9b25be2,raw_log_recomputed,baseline,ddpg_on_baseline,0.34940517204884874,1.0,1.460834557168834,4.0,4.0,,,,,,,,,,,
external,evaluate_train_DDPG_on_seed1,DDPG,1,on,last,100000,on,validation,20,0,0.0,0.0,0,20,,86.50584814776555,0,0,0,0,3694,20000,0.1847,14732.76744941956,7.999999999592042,0.23999899999999996,main-session/queue/jobs/evaluate_train_DDPG_on_seed1/last_on/report.json,7dcb8b2528e46ebe89d44ce67d72ab9ff583b3f0779ae8107da3b35e02ce7ed8,raw_log_recomputed,baseline,ddpg_on_baseline,10.0,0.0,1.3538566400037828,4.0,4.0,,,,,,,,,,,
external,evaluate_train_DDPG_on_seed1,DDPG,1,on,last,100000,on,named,3,0,0.0,0.0,0,3,,89.49318916070642,0,0,0,0,586,3000,0.19533333333333333,2328.763894515343,7.999999999574463,0.23999899999999738,main-session/queue/jobs/evaluate_train_DDPG_on_seed1/last_on/report.json,7dcb8b2528e46ebe89d44ce67d72ab9ff583b3f0779ae8107da3b35e02ce7ed8,raw_log_recomputed,baseline,ddpg_on_baseline,10.0,0.0,1.3385590138309027,4.0,4.0,,,,,,,,,,,
external,evaluate_train_DDPG_on_seed1,DDPG,1,on,last,100000,on,all,23,0,0.0,0.0,0,23,,86.89550132336653,0,0,0,0,4280,23000,0.18608695652173912,17061.5313439349,7.999999999592042,0.23999899999999996,main-session/queue/jobs/evaluate_train_DDPG_on_seed1/last_on/report.json,7dcb8b2528e46ebe89d44ce67d72ab9ff583b3f0779ae8107da3b35e02ce7ed8,raw_log_recomputed,baseline,ddpg_on_baseline,10.0,0.0,1.3538566400037828,4.0,4.0,,,,,,,,,,,
external,evaluate_train_DDPG_on_seed2,DDPG,2,on,best,100000,off,validation,20,0,0.0,0.0,0,0,,-4.663508578425934,20,20,20,0,0,0,,0.0,0.0,0.2500000000000002,main-session/queue/jobs/evaluate_train_DDPG_on_seed2/best_off/report.json,c241d968e59efcfe74eeccb7cd91a7dbd58f9905327634674a878798fc3ead5d,raw_log_recomputed,baseline,ddpg_on_baseline,0.3502688107646887,1.0,1.449969349726171,4.0,4.0,,,,,,,,,,,
